label,method,uri,query_string,body_truncated,headers_raw,source_ip,timestamp,host,user_agent
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/downloadExportFile?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.49,2026-06-12T11:56:37+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=37,sectionId=37,csrfToken=abc123def456&sectionId=37&title%5Ben_US%5D=Research+Notes&title%5Bfr_CA%5D=Technical+Reports&abbrev%5Ben_US%5D=SI&abbrev%5Bfr_CA%5D=PER&policy%5Ben_US%5D=&path=section37&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.33,2026-06-12T14:57:31+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/index?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.56,2026-06-12T10:59:07+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/index?tab=export,tab=export,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.30,2026-06-12T09:55:40+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=23,sectionId=23,csrfToken=abc123def456&sectionId=23&title%5Ben_US%5D=Special+Issue&title%5Bfr_CA%5D=Case+Studies&abbrev%5Ben_US%5D=REV&abbrev%5Bfr_CA%5D=BR&policy%5Ben_US%5D=&path=section23&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.57,2026-06-12T09:30:45+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=26,sectionId=26,csrfToken=abc123def456&sectionId=26&title%5Ben_US%5D=Short+Communications&title%5Bfr_CA%5D=Reviews&abbrev%5Ben_US%5D=BR&abbrev%5Bfr_CA%5D=SC&policy%5Ben_US%5D=&path=section26&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.51,2026-06-12T12:56:55+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/downloadExportFile?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.25,2026-06-12T11:45:18+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/exportIssues?tab=export,tab=export,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.43,2026-06-12T13:13:13+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=8,sectionId=8,csrfToken=abc123def456&sectionId=8&title%5Ben_US%5D=Editorials&title%5Bfr_CA%5D=Book+Reviews&abbrev%5Ben_US%5D=SI&abbrev%5Bfr_CA%5D=CP&policy%5Ben_US%5D=&path=section8&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.21,2026-06-12T09:06:20+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/downloadExportFile?tab=export,tab=export,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.26,2026-06-12T14:20:29+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=25,sectionId=25,csrfToken=abc123def456&sectionId=25&title%5Ben_US%5D=Special+Issue&title%5Bfr_CA%5D=Clinical+Studies&abbrev%5Ben_US%5D=PER&abbrev%5Bfr_CA%5D=RN&policy%5Ben_US%5D=&path=section25&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.40,2026-06-12T14:23:47+00:00,ojs.local,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/downloadExportFile?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.21,2026-06-12T09:34:40+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/downloadExportFile?tab=export,tab=export,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.53,2026-06-12T12:35:03+00:00,ojs.local,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.31,2026-06-12T14:19:20+00:00,ojs.local,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/index?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.40,2026-06-12T14:27:11+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=9,sectionId=9,csrfToken=abc123def456&sectionId=9&title%5Ben_US%5D=Commentaries&title%5Bfr_CA%5D=Case+Studies&abbrev%5Ben_US%5D=EDI&abbrev%5Bfr_CA%5D=LE&policy%5Ben_US%5D=&path=section9&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.25,2026-06-12T10:07:11+00:00,ojs.local,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/exportSubmissions?tab=export,tab=export,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.47,2026-06-12T10:08:06+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=16,sectionId=16,csrfToken=abc123def456&sectionId=16&title%5Ben_US%5D=Perspectives&title%5Bfr_CA%5D=Reviews&abbrev%5Ben_US%5D=CP&abbrev%5Bfr_CA%5D=PER&policy%5Ben_US%5D=&path=section16&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.28,2026-06-12T14:59:26+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/exportSubmissions?tab=export,tab=export,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.26,2026-06-12T14:15:09+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/queries/queries-grid/update-query?queryId=3&wasNew=&submissionId=25&stageId=2,queryId=3&wasNew=&submissionId=25&stageId=2,csrfToken=abc123def456&users%5B%5D=32&users%5B%5D=5&subject=Commentaries&comment=%3Cp%3EThis+paper+examines+carbon+sequestration+in+coastal+wetlands.%3C%2Fp%3E&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.58,2026-06-12T09:24:25+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=38,sectionId=38,csrfToken=abc123def456&sectionId=38&title%5Ben_US%5D=Systematic+Reviews&title%5Bfr_CA%5D=Letters+to+the+Editor&abbrev%5Ben_US%5D=RN&abbrev%5Bfr_CA%5D=CLI&policy%5Ben_US%5D=&path=section38&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.55,2026-06-12T14:01:30+00:00,ojs.local,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/queries/queries-grid/update-query?queryId=25&wasNew=&submissionId=21&stageId=4,queryId=25&wasNew=&submissionId=21&stageId=4,csrfToken=abc123def456&users%5B%5D=32&users%5B%5D=5&subject=Editorials&comment=%3Cp%3EThe+abstract+should+be+shortened+to+250+words.%3C%2Fp%3E&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.47,2026-06-12T11:19:14+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/index?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.32,2026-06-12T10:18:13+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/downloadExportFile?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.29,2026-06-12T12:23:14+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,GET,/index.php/publicknowledge/$$$call$$$/grid/submissions/unassigned/unassigned-grid/fetch-grid?submissionId=4,submissionId=4,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.24,2026-06-12T11:52:46+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=35,sectionId=35,csrfToken=abc123def456&sectionId=35&title%5Ben_US%5D=Book+Reviews&title%5Bfr_CA%5D=Clinical+Studies&abbrev%5Ben_US%5D=EDI&abbrev%5Bfr_CA%5D=OR&policy%5Ben_US%5D=&path=section35&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.43,2026-06-12T11:27:31+00:00,ojs.local,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/exportSubmissions?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.37,2026-06-12T12:02:08+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=25,sectionId=25,csrfToken=abc123def456&sectionId=25&title%5Ben_US%5D=Short+Communications&title%5Bfr_CA%5D=Meta+Analyses&abbrev%5Ben_US%5D=BR&abbrev%5Bfr_CA%5D=BR&policy%5Ben_US%5D=&path=section25&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.53,2026-06-12T09:05:23+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/exportIssues?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.56,2026-06-12T11:47:25+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/exportSubmissions?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.30,2026-06-12T11:34:00+00:00,ojs.local,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/exportIssues?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.54,2026-06-12T11:53:40+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/exportIssues?tab=export,tab=export,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.36,2026-06-12T14:01:17+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/downloadExportFile?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.29,2026-06-12T09:05:11+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/exportSubmissions?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.35,2026-06-12T12:26:52+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
normal,GET,/index.php/publicknowledge/$$$call$$$/grid/submissions/unassigned/unassigned-grid/fetch-grid?submissionId=24,submissionId=24,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.42,2026-06-12T14:32:25+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/exportSubmissions?tab=export,tab=export,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.53,2026-06-12T13:15:57+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/queries/queries-grid/update-query?queryId=41&wasNew=&submissionId=12&stageId=3,queryId=41&wasNew=&submissionId=12&stageId=3,csrfToken=abc123def456&users%5B%5D=32&users%5B%5D=5&subject=Original+Research&comment=%3Cp%3EPlease+confirm+the+author+affiliations+before+publication.%3C%2Fp%3E&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.25,2026-06-12T11:04:56+00:00,ojs.local,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/index?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.56,2026-06-12T09:41:53+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=19,sectionId=19,csrfToken=abc123def456&sectionId=19&title%5Ben_US%5D=Special+Issue&title%5Bfr_CA%5D=Articles&abbrev%5Ben_US%5D=CLI&abbrev%5Bfr_CA%5D=CP&policy%5Ben_US%5D=&path=section19&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.50,2026-06-12T09:31:21+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/downloadExportFile?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.20,2026-06-12T13:31:52+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=1,sectionId=1,csrfToken=abc123def456&sectionId=1&title%5Ben_US%5D=Clinical+Studies&title%5Bfr_CA%5D=Systematic+Reviews&abbrev%5Ben_US%5D=SC&abbrev%5Bfr_CA%5D=CP&policy%5Ben_US%5D=&path=section1&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.58,2026-06-12T14:36:34+00:00,ojs.local,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=34,sectionId=34,csrfToken=abc123def456&sectionId=34&title%5Ben_US%5D=Short+Communications&title%5Bfr_CA%5D=Case+Studies&abbrev%5Ben_US%5D=EDI&abbrev%5Bfr_CA%5D=SR&policy%5Ben_US%5D=&path=section34&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.52,2026-06-12T13:05:01+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=28,sectionId=28,csrfToken=abc123def456&sectionId=28&title%5Ben_US%5D=Special+Issue&title%5Bfr_CA%5D=Meta+Analyses&abbrev%5Ben_US%5D=CS&abbrev%5Bfr_CA%5D=SR&policy%5Ben_US%5D=&path=section28&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.41,2026-06-12T12:12:56+00:00,ojs.local,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin?tab=export,tab=export,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.50,2026-06-12T11:16:24+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/queries/queries-grid/update-query?queryId=14&wasNew=&submissionId=1&stageId=5,queryId=14&wasNew=&submissionId=1&stageId=5,csrfToken=abc123def456&users%5B%5D=32&users%5B%5D=5&subject=Commentaries&comment=%3Cp%3EPlease+confirm+the+author+affiliations+before+publication.%3C%2Fp%3E&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.52,2026-06-12T11:40:18+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
